"state","date","cases"
"NJ",2022-08-17,17950
"NJ",2022-08-24,16144
"NJ",2022-08-31,15059
"NJ",2022-09-07,12439
"NJ",2022-09-14,13969
"NJ",2022-09-21,16018
"NJ",2022-09-28,16374
"NJ",2022-10-05,14641
"NJ",2022-10-12,12967
"NJ",2022-10-19,12464
"NJ",2022-10-26,11423
"NJ",2022-11-02,14279
"NJ",2022-11-09,12139
"NJ",2022-11-16,10751
"NJ",2022-11-23,11153
"NJ",2022-11-30,13060
"NJ",2022-12-07,16299
"NJ",2022-12-14,17718
"NJ",2022-12-21,18916
"NJ",2022-12-28,18182
"NJ",2023-01-04,21322
"NJ",2023-01-11,20161
"NJ",2023-01-18,15581
"NJ",2023-01-25,14324
"NJ",2023-02-01,13350
"NJ",2023-02-08,13246
"NJ",2023-02-15,10343
"NJ",2023-02-22,8180
"NJ",2023-03-01,6859
"NJ",2023-03-08,5121
"NJ",2023-03-15,4659
"NJ",2023-03-22,3926
"NJ",2023-03-29,3989
"NJ",2023-04-05,3144
"NJ",2023-04-12,2951
"NJ",2023-04-19,3038
"NJ",2023-04-26,2091
"NJ",2023-05-03,1619
"NJ",2023-05-10,1643
"NM",2020-01-22,0
"NM",2020-01-29,0
"NM",2020-02-05,0
"NM",2020-02-12,0
"NM",2020-02-19,0
"NM",2020-02-26,0
"NM",2020-03-04,0
"NM",2020-03-11,3
"NM",2020-03-18,25
"NM",2020-03-25,85
"NM",2020-04-01,214
"NM",2020-04-08,494
"NM",2020-04-15,663
"NM",2020-04-22,726
"NM",2020-04-29,1003
"NM",2020-05-06,1075
"NM",2020-05-13,1074
"NM",2020-05-20,936
"NM",2020-05-27,953
"NM",2020-06-03,889
"NM",2020-06-10,1109
"NM",2020-06-17,816
"NM",2020-06-24,925
"NM",2020-07-01,1286
"NM",2020-07-08,1741
"NM",2020-07-15,1822
"NM",2020-07-22,1989
"NM",2020-07-29,2308
"NM",2020-08-05,1430
"NM",2020-08-12,1251
"NM",2020-08-19,930
"NM",2020-08-26,983
"NM",2020-09-02,882
"NM",2020-09-09,654
"NM",2020-09-16,772
"NM",2020-09-23,943
"NM",2020-09-30,1453
"NM",2020-10-07,1938
"NM",2020-10-14,2916
"NM",2020-10-21,4427
"NM",2020-10-28,5112
"NM",2020-11-04,6425
"NM",2020-11-11,8782
"NM",2020-11-18,11417
"NM",2020-11-25,17651
"NM",2020-12-02,12861
"NM",2020-12-09,11987
"NM",2020-12-16,11407
"NM",2020-12-23,8885
"NM",2020-12-30,7944
"NM",2021-01-06,8798
"NM",2021-01-13,9135
"NM",2021-01-20,6716
"NM",2021-01-27,5212
"NM",2021-02-03,4605
"NM",2021-02-10,3138
"NM",2021-02-17,2542
"NM",2021-02-24,2447
"NM",2021-03-03,2118
"NM",2021-03-10,1589
"NM",2021-03-17,1422
"NM",2021-03-24,1364
"NM",2021-03-31,1377
"NM",2021-04-07,1340
"NM",2021-04-14,1391
"NM",2021-04-21,1403
"NM",2021-04-28,1430
"NM",2021-05-05,1568
"NM",2021-05-12,1446
"NM",2021-05-19,1262
"NM",2021-05-26,1081
"NM",2021-06-02,652
"NM",2021-06-09,603
"NM",2021-06-16,645
"NM",2021-06-23,661
"NM",2021-06-30,413
"NM",2021-07-07,452
"NM",2021-07-14,850
"NM",2021-07-21,1126
"NM",2021-07-28,1712
"NM",2021-08-04,2893
"NM",2021-08-11,3917
"NM",2021-08-18,5466
"NM",2021-08-25,5676
"NM",2021-09-01,5851
"NM",2021-09-08,4943
"NM",2021-09-15,4655
"NM",2021-09-22,4268
"NM",2021-09-29,4664
"NM",2021-10-06,4931
"NM",2021-10-13,5130
"NM",2021-10-20,4699
"NM",2021-10-27,6078
"NM",2021-11-03,6815
"NM",2021-11-10,8887
"NM",2021-11-17,9756
"NM",2021-11-24,9778
"NM",2021-12-01,7998
"NM",2021-12-08,10624
"NM",2021-12-15,7611
"NM",2021-12-22,7186
"NM",2021-12-29,6321
"NM",2022-01-05,13798
"NM",2022-01-12,26496
"NM",2022-01-19,37795
"NM",2022-01-26,34142
"NM",2022-02-02,24392
"NM",2022-02-09,13116
"NM",2022-02-16,7794
"NM",2022-02-23,4340
"NM",2022-03-02,2844
"NM",2022-03-09,1963
"NM",2022-03-16,1307
"NM",2022-03-23,1038
"NM",2022-03-30,887
"NM",2022-04-06,961
"NM",2022-04-13,807
"NM",2022-04-20,1074
"NM",2022-04-27,1229
"NM",2022-05-04,1452
"NM",2022-05-11,1982
"NM",2022-05-18,2898
"NM",2022-05-25,4094
"NM",2022-06-01,4331
"NM",2022-06-08,6175
"NM",2022-06-15,6500
"NM",2022-06-22,6346
"NM",2022-06-29,7199
"NM",2022-07-06,5643
"NM",2022-07-13,6845
"NM",2022-07-20,6782
"NM",2022-07-27,6744
"NM",2022-08-03,5827
"NM",2022-08-10,5125
"NM",2022-08-17,4428
"NM",2022-08-24,3821
"NM",2022-08-31,3299
"NM",2022-09-07,1971
"NM",2022-09-14,1831
"NM",2022-09-21,1414
"NM",2022-09-28,1604
"NM",2022-10-05,1661
"NM",2022-10-12,1697
"NM",2022-10-19,2049
"NM",2022-10-26,2636
"NM",2022-11-02,3150
"NM",2022-11-09,4313
"NM",2022-11-16,4424
"NM",2022-11-23,4579
"NM",2022-11-30,3932
"NM",2022-12-07,4213
"NM",2022-12-14,3365
"NM",2022-12-21,2293
"NM",2022-12-28,1927
"NM",2023-01-04,1782
"NM",2023-01-11,1697
"NM",2023-01-18,1124
"NM",2023-01-25,1057
"NM",2023-02-01,1024
"NM",2023-02-08,1026
"NM",2023-02-15,1074
"NM",2023-02-22,1140
"NM",2023-03-01,1188
"NM",2023-03-08,1212
"NM",2023-03-15,1266
"NM",2023-03-22,1311
"NM",2023-03-29,1410
"NM",2023-04-05,1270
"NM",2023-04-12,1260
"NM",2023-04-19,1208
"NM",2023-04-26,1070
"NM",2023-05-03,955
"NM",2023-05-10,804
"NV",2020-01-22,0
"NV",2020-01-29,0
"NV",2020-02-05,0
"NV",2020-02-12,0
"NV",2020-02-19,0
"NV",2020-02-26,0
"NV",2020-03-04,0
"NV",2020-03-11,7
"NV",2020-03-18,48
"NV",2020-03-25,268
"NV",2020-04-01,956
"NV",2020-04-08,980
"NV",2020-04-15,951
"NV",2020-04-22,871
"NV",2020-04-29,853
"NV",2020-05-06,807
"NV",2020-05-13,735
"NV",2020-05-20,832
"NV",2020-05-27,841
"NV",2020-06-03,803
"NV",2020-06-10,1264
"NV",2020-06-17,1638
"NV",2020-06-24,2506
"NV",2020-07-01,4741
"NV",2020-07-08,5200
"NV",2020-07-15,6167
"NV",2020-07-22,8189
"NV",2020-07-29,7150
"NV",2020-08-05,7021
"NV",2020-08-12,5220
"NV",2020-08-19,4980
"NV",2020-08-26,3639
"NV",2020-09-02,3204
"NV",2020-09-09,2387
"NV",2020-09-16,1990
"NV",2020-09-23,2559
"NV",2020-09-30,3173
"NV",2020-10-07,3367
"NV",2020-10-14,3966
"NV",2020-10-21,4750
"NV",2020-10-28,5416
"NV",2020-11-04,6614
"NV",2020-11-11,9318
"NV",2020-11-18,12048
"NV",2020-11-25,16780
"NV",2020-12-02,14733
"NV",2020-12-09,19310
"NV",2020-12-16,17816
"NV",2020-12-23,15864
"NV",2020-12-30,12633
"NV",2021-01-06,14798
"NV",2021-01-13,16592
"NV",2021-01-20,11158
"NV",2021-01-27,8730
"NV",2021-02-03,6834
"NV",2021-02-10,5088
"NV",2021-02-17,3597
"NV",2021-02-24,2667
"NV",2021-03-03,2625
"NV",2021-03-10,2463
"NV",2021-03-17,2971
"NV",2021-03-24,1609
"NV",2021-03-31,2035
"NV",2021-04-07,2167
"NV",2021-04-14,3221
"NV",2021-04-21,2600
"NV",2021-04-28,2725
"NV",2021-05-05,2613
"NV",2021-05-12,2626
"NV",2021-05-19,2002
"NV",2021-05-26,1533
"NV",2021-06-02,1432
"NV",2021-06-09,1910
"NV",2021-06-16,1603
"NV",2021-06-23,2168
"NV",2021-06-30,3350
"NV",2021-07-07,2850
"NV",2021-07-14,4731
"NV",2021-07-21,5805
"NV",2021-07-28,6645
"NV",2021-08-04,7393
"NV",2021-08-11,7478
"NV",2021-08-18,7451
"NV",2021-08-25,8051
"NV",2021-09-01,7914
"NV",2021-09-08,7175
"NV",2021-09-15,8010
"NV",2021-09-22,7106
"NV",2021-09-29,5794
"NV",2021-10-06,4809
"NV",2021-10-13,4554
"NV",2021-10-20,3952
"NV",2021-10-27,4022
"NV",2021-11-03,4303
"NV",2021-11-10,4530
"NV",2021-11-17,4349
"NV",2021-11-24,4092
"NV",2021-12-01,3342
"NV",2021-12-08,4420
"NV",2021-12-15,4360
"NV",2021-12-22,5522
"NV",2021-12-29,8960
"NV",2022-01-05,20644
"NV",2022-01-12,33742
"NV",2022-01-19,64152
"NV",2022-01-26,36833
"NV",2022-02-02,21270
"NV",2022-02-09,8869
"NV",2022-02-16,4496
"NV",2022-02-23,2176
"NV",2022-03-02,5493
"NV",2022-03-09,2297
"NV",2022-03-16,23146
"NV",2022-03-23,1147
"NV",2022-03-30,1159
"NV",2022-04-06,1212
"NV",2022-04-13,1140
"NV",2022-04-20,1234
"NV",2022-04-27,1940
"NV",2022-05-04,2431
"NV",2022-05-11,3183
"NV",2022-05-18,4365
"NV",2022-05-25,6190
"NV",2022-06-01,7182
"NV",2022-06-08,6744
"NV",2022-06-15,9129
"NV",2022-06-22,7073
"NV",2022-06-29,8122
"NV",2022-07-06,8143
"NV",2022-07-13,7702
"NV",2022-07-20,7126
"NV",2022-07-27,29371
"NV",2022-08-03,4532
"NV",2022-08-10,3488
"NV",2022-08-17,2552
"NV",2022-08-24,2546
"NV",2022-08-31,1801
"NV",2022-09-07,1654
"NV",2022-09-14,9569
"NV",2022-09-21,1628
"NV",2022-09-28,521
"NV",2022-10-05,1283
"NV",2022-10-12,1130
"NV",2022-10-19,1553
"NV",2022-10-26,1660
"NV",2022-11-02,1742
"NV",2022-11-09,2773
"NV",2022-11-16,2064
"NV",2022-11-23,2209
"NV",2022-11-30,2660
"NV",2022-12-07,4224
"NV",2022-12-14,3014
"NV",2022-12-21,2470
"NV",2022-12-28,2001
"NV",2023-01-04,2130
"NV",2023-01-11,1983
"NV",2023-01-18,1262
"NV",2023-01-25,1419
"NV",2023-02-01,1269
"NV",2023-02-08,1235
"NV",2023-02-15,1278
"NV",2023-02-22,1109
"NV",2023-03-01,1179
"NV",2023-03-08,1143
"NV",2023-03-15,1233
"NV",2023-03-22,1112
"NV",2023-03-29,1022
"NV",2023-04-05,956
"NV",2023-04-12,908
"NV",2023-04-19,827
"NV",2023-04-26,738
"NV",2023-05-03,606
"NV",2023-05-10,640
"NY",2020-01-22,0
"NY",2020-01-29,0
"NY",2020-02-05,0
"NY",2020-02-12,0
"NY",2020-02-19,0
"NY",2020-02-26,0
"NY",2020-03-04,10
"NY",2020-03-11,155
"NY",2020-03-18,1002
"NY",2020-03-25,11818
"NY",2020-04-01,23524
"NY",2020-04-08,32539
"NY",2020-04-15,26989
"NY",2020-04-22,19359
"NY",2020-04-29,19454
"NY",2020-05-06,10777
"NY",2020-05-13,7784
"NY",2020-05-20,6409
"NY",2020-05-27,5177
"NY",2020-06-03,4216
"NY",2020-06-10,2825
"NY",2020-06-17,2163
"NY",2020-06-24,2117
"NY",2020-07-01,2286
"NY",2020-07-08,2548
"NY",2020-07-15,2872
"NY",2020-07-22,2418
"NY",2020-07-29,2600
"NY",2020-08-05,2602
"NY",2020-08-12,2330
"NY",2020-08-19,2213
"NY",2020-08-26,2328
"NY",2020-09-02,2897
"NY",2020-09-09,3095
"NY",2020-09-16,3234
"NY",2020-09-23,3064
"NY",2020-09-30,3803
"NY",2020-10-07,5660
"NY",2020-10-14,5906
"NY",2020-10-21,6286
"NY",2020-10-28,7670
"NY",2020-11-04,9292
"NY",2020-11-11,16229
"NY",2020-11-18,21399
"NY",2020-11-25,26025
"NY",2020-12-02,33417
"NY",2020-12-09,45598
"NY",2020-12-16,46707
"NY",2020-12-23,48265
"NY",2020-12-30,50310
"NY",2021-01-06,66198
"NY",2021-01-13,71135
"NY",2021-01-20,59198
"NY",2021-01-27,50816
"NY",2021-02-03,38343
"NY",2021-02-10,31407
"NY",2021-02-17,26475
"NY",2021-02-24,22609
"NY",2021-03-03,24388
"NY",2021-03-10,23040
"NY",2021-03-17,22893
"NY",2021-03-24,24598
"NY",2021-03-31,27874
"NY",2021-04-07,26539
"NY",2021-04-14,25464
"NY",2021-04-21,21167
"NY",2021-04-28,15086
"NY",2021-05-05,12406
"NY",2021-05-12,9389
"NY",2021-05-19,7294
"NY",2021-05-26,5112
"NY",2021-06-02,3000
"NY",2021-06-09,2244
"NY",2021-06-16,1479
"NY",2021-06-23,1063
"NY",2021-06-30,980
"NY",2021-07-07,1166
"NY",2021-07-14,1891
"NY",2021-07-21,3094
"NY",2021-07-28,5288
"NY",2021-08-04,9079
"NY",2021-08-11,13268
"NY",2021-08-18,16340
"NY",2021-08-25,17406
"NY",2021-09-01,21074
"NY",2021-09-08,20461
"NY",2021-09-15,22877
"NY",2021-09-22,24165
"NY",2021-09-29,23888
"NY",2021-10-06,22867
"NY",2021-10-13,23289
"NY",2021-10-20,22528
"NY",2021-10-27,19023
"NY",2021-11-03,21024
"NY",2021-11-10,25202
"NY",2021-11-17,32013
"NY",2021-11-24,37514
"NY",2021-12-01,36257
"NY",2021-12-08,51116
"NY",2021-12-15,49667
"NY",2021-12-22,69461
"NY",2021-12-29,113651
"NY",2022-01-05,206354
"NY",2022-01-12,226479
"NY",2022-01-19,140484
"NY",2022-01-26,83440
"NY",2022-02-02,47438
"NY",2022-02-09,28720
"NY",2022-02-16,18074
"NY",2022-02-23,12540
"NY",2022-03-02,8528
"NY",2022-03-09,7598
"NY",2022-03-16,7354
"NY",2022-03-23,9311
"NY",2022-03-30,11696
"NY",2022-04-06,15088
"NY",2022-04-13,22279
"NY",2022-04-20,26315
"NY",2022-04-27,30063
"NY",2022-05-04,34718
"NY",2022-05-11,40109
"NY",2022-05-18,40665
"NY",2022-05-25,33374
"NY",2022-06-01,22935
"NY",2022-06-08,19777
"NY",2022-06-15,15417
"NY",2022-06-22,13996
"NY",2022-06-29,16192
"NY",2022-07-06,14355
"NY",2022-07-13,21803
"NY",2022-07-20,20637
"NY",2022-07-27,20773
"NY",2022-08-03,19537
"NY",2022-08-10,18340
"NY",2022-08-17,16959
"NY",2022-08-24,15923
"NY",2022-08-31,15398
"NY",2022-09-07,13433
"NY",2022-09-14,15540
"NY",2022-09-21,18200
"NY",2022-09-28,18549
"NY",2022-10-05,17224
"NY",2022-10-12,16197
"NY",2022-10-19,15523
"NY",2022-10-26,14004
"NY",2022-11-02,14035
"NY",2022-11-09,13943
"NY",2022-11-16,11353
"NY",2022-11-23,11147
"NY",2022-11-30,12846
"NY",2022-12-07,18027
"NY",2022-12-14,18267
"NY",2022-12-21,19424
"NY",2022-12-28,16721
"NY",2023-01-04,17724
"NY",2023-01-11,17168
"NY",2023-01-18,12839
"NY",2023-01-25,12776
"NY",2023-02-01,11622
"NY",2023-02-08,10169
"NY",2023-02-15,9315
"NY",2023-02-22,9573
"NY",2023-03-01,7108
"NY",2023-03-08,6225
"NY",2023-03-15,5222
"NY",2023-03-22,4581
"NY",2023-03-29,4345
"NY",2023-04-05,3582
"NY",2023-04-12,3049
"NY",2023-04-19,2642
"NY",2023-04-26,2137
"NY",2023-05-03,1863
"NY",2023-05-10,1823
"OH",2020-01-22,0
"OH",2020-01-29,0
"OH",2020-02-05,0
"OH",2020-02-12,0
"OH",2020-02-19,0
"OH",2020-02-26,0
"OH",2020-03-04,0
"OH",2020-03-11,4
"OH",2020-03-18,85
"OH",2020-03-25,616
"OH",2020-04-01,1843
"OH",2020-04-08,2601
"OH",2020-04-15,2642
"OH",2020-04-22,6329
"OH",2020-04-29,3183
"OH",2020-05-06,4273
"OH",2020-05-13,4145
"OH",2020-05-20,3721
"OH",2020-05-27,4000
"OH",2020-06-03,3354
"OH",2020-06-10,2779
"OH",2020-06-17,2850
"OH",2020-06-24,4335
"OH",2020-07-01,6105
"OH",2020-07-08,7316
"OH",2020-07-15,9132
"OH",2020-07-22,9430
"OH",2020-07-29,9150
"OH",2020-08-05,8412
"OH",2020-08-12,7943
"OH",2020-08-19,6622
"OH",2020-08-26,6716
"OH",2020-09-02,8184
"OH",2020-09-09,7198
"OH",2020-09-16,7550
"OH",2020-09-23,6236
"OH",2020-09-30,7234
"OH",2020-10-07,8735
"OH",2020-10-14,10942
"OH",2020-10-21,14340
"OH",2020-10-28,17342
"OH",2020-11-04,24862
"OH",2020-11-11,37147
"OH",2020-11-18,51472
"OH",2020-11-25,63915
"OH",2020-12-02,55185
"OH",2020-12-09,82184
"OH",2020-12-16,64658
"OH",2020-12-23,60052
"OH",2020-12-30,45926
"OH",2021-01-06,52069
"OH",2021-01-13,56822
"OH",2021-01-20,42794
"OH",2021-01-27,35851
"OH",2021-02-03,28443
"OH",2021-02-10,21904
"OH",2021-02-17,16459
"OH",2021-02-24,14917
"OH",2021-03-03,12598
"OH",2021-03-10,10883
"OH",2021-03-17,10193
"OH",2021-03-24,10989
"OH",2021-03-31,12895
"OH",2021-04-07,13299
"OH",2021-04-14,15081
"OH",2021-04-21,12452
"OH",2021-04-28,10588
"OH",2021-05-05,9749
"OH",2021-05-12,8448
"OH",2021-05-19,6354
"OH",2021-05-26,6044
"OH",2021-06-02,3305
"OH",2021-06-09,2832
"OH",2021-06-16,2183
"OH",2021-06-23,1801
"OH",2021-06-30,1624
"OH",2021-07-07,1683
"OH",2021-07-14,2237
"OH",2021-07-21,4053
"OH",2021-07-28,6123
"OH",2021-08-04,9544
"OH",2021-08-11,14353
"OH",2021-08-18,18793
"OH",2021-08-25,24367
"OH",2021-09-01,35524
"OH",2021-09-08,40839
"OH",2021-09-15,50424
"OH",2021-09-22,46535
"OH",2021-09-29,41642
"OH",2021-10-06,38343
"OH",2021-10-13,34586
"OH",2021-10-20,27305
"OH",2021-10-27,24139
"OH",2021-11-03,24393
"OH",2021-11-10,29590
"OH",2021-11-17,34638
"OH",2021-11-24,39695
"OH",2021-12-01,39030
"OH",2021-12-08,53347
"OH",2021-12-15,55031
"OH",2021-12-22,73049
"OH",2021-12-29,95135
"OH",2022-01-05,137101
"OH",2022-01-12,134150
"OH",2022-01-19,192231
"OH",2022-01-26,101659
"OH",2022-02-02,54640
"OH",2022-02-09,25878
"OH",2022-02-16,16820
"OH",2022-02-23,10176
"OH",2022-03-02,7786
"OH",2022-03-09,5393
"OH",2022-03-16,2278
"OH",2022-03-23,2195
"OH",2022-03-30,3664
"OH",2022-04-06,3092
"OH",2022-04-13,3833
"OH",2022-04-20,4818
"OH",2022-04-27,6889
"OH",2022-05-04,8732
"OH",2022-05-11,11013
"OH",2022-05-18,15970
"OH",2022-05-25,19536
"OH",2022-06-01,19546
"OH",2022-06-08,17530
"OH",2022-06-15,18247
"OH",2022-06-22,16169
"OH",2022-06-29,16159
"OH",2022-07-06,17225
"OH",2022-07-13,18838
"OH",2022-07-20,24465
"OH",2022-07-27,26610
"OH",2022-08-03,29876
"OH",2022-08-10,27785
"OH",2022-08-17,26016
"OH",2022-08-24,24067
"OH",2022-08-31,23436
"OH",2022-09-07,25280
"OH",2022-09-14,21731
"OH",2022-09-21,20552
"OH",2022-09-28,14536
"OH",2022-10-05,12101
"OH",2022-10-12,9997
"OH",2022-10-19,8535
"OH",2022-10-26,11097
"OH",2022-11-02,11663
"OH",2022-11-09,12259
"OH",2022-11-16,10868
"OH",2022-11-23,19594
"OH",2022-11-30,0
"OH",2022-12-07,16091
"OH",2022-12-14,16061
"OH",2022-12-21,16719
"OH",2022-12-28,17891
"OH",2023-01-04,13047
"OH",2023-01-11,13895
"OH",2023-01-18,10188
"OH",2023-01-25,7961
"OH",2023-02-01,8155
"OH",2023-02-08,8260
"OH",2023-02-15,8833
"OH",2023-02-22,8999
"OH",2023-03-01,9136
"OH",2023-03-08,9325
"OH",2023-03-15,8332
"OH",2023-03-22,7586
"OH",2023-03-29,7016
"OH",2023-04-05,6354
"OH",2023-04-12,5214
"OH",2023-04-19,5165
"OH",2023-04-26,3372
"OH",2023-05-03,3121
"OH",2023-05-10,2978
"OK",2020-01-22,0
"OK",2020-01-29,0
"OK",2020-02-05,0
"OK",2020-02-12,0
"OK",2020-02-19,0
"OK",2020-02-26,0
"OK",2020-03-04,0
"OK",2020-03-11,2
"OK",2020-03-18,15
"OK",2020-03-25,147
"OK",2020-04-01,557
"OK",2020-04-08,806
"OK",2020-04-15,735
"OK",2020-04-22,632
"OK",2020-04-29,580
"OK",2020-05-06,728
"OK",2020-05-13,655
"OK",2020-05-20,675
"OK",2020-05-27,695
"OK",2020-06-03,578
"OK",2020-06-10,677
"OK",2020-06-17,1428
"OK",2020-06-24,2604
"OK",2020-07-01,2605
"OK",2020-07-08,3774
"OK",2020-07-15,4919
"OK",2020-07-22,4485
"OK",2020-07-29,7330
"OK",2020-08-05,5944
"OK",2020-08-12,4830
"OK",2020-08-19,4532
"OK",2020-08-26,4906
"OK",2020-09-02,5287
"OK",2020-09-09,5803
"OK",2020-09-16,6354
"OK",2020-09-23,7882
"OK",2020-09-30,7034
"OK",2020-10-07,7158
"OK",2020-10-14,8268
"OK",2020-10-21,8231
"OK",2020-10-28,8296
"OK",2020-11-04,8621
"OK",2020-11-11,14563
"OK",2020-11-18,19089
"OK",2020-11-25,22917
"OK",2020-12-02,18003
"OK",2020-12-09,20648
"OK",2020-12-16,22279
"OK",2020-12-23,24145
"OK",2020-12-30,17877
"OK",2021-01-06,24630
"OK",2021-01-13,29897
"OK",2021-01-20,19091
"OK",2021-01-27,18877
"OK",2021-02-03,15273
"OK",2021-02-10,13530
"OK",2021-02-17,8214
"OK",2021-02-24,5233
"OK",2021-03-03,4783
"OK",2021-03-10,4575
"OK",2021-03-17,3348
"OK",2021-03-24,2694
"OK",2021-03-31,2298
"OK",2021-04-07,2168
"OK",2021-04-14,2319
"OK",2021-04-21,1734
"OK",2021-04-28,1676
"OK",2021-05-05,1626
"OK",2021-05-12,1278
"OK",2021-05-19,931
"OK",2021-05-26,1024
"OK",2021-06-02,788
"OK",2021-06-09,810
"OK",2021-06-16,1052
"OK",2021-06-23,1269
"OK",2021-06-30,1438
"OK",2021-07-07,1825
"OK",2021-07-14,3477
"OK",2021-07-21,5249
"OK",2021-07-28,8651
"OK",2021-08-04,12286
"OK",2021-08-11,14214
"OK",2021-08-18,15471
"OK",2021-08-25,15899
"OK",2021-09-01,19574
"OK",2021-09-08,17727
"OK",2021-09-15,15464
"OK",2021-09-22,13113
"OK",2021-09-29,11085
"OK",2021-10-06,8949
"OK",2021-10-13,8678
"OK",2021-10-20,7248
"OK",2021-10-27,5602
"OK",2021-11-03,4401
"OK",2021-11-10,3926
"OK",2021-11-17,5885
"OK",2021-11-24,5646
"OK",2021-12-01,5292
"OK",2021-12-08,9378
"OK",2021-12-15,7689
"OK",2021-12-22,6703
"OK",2021-12-29,9516
"OK",2022-01-05,24077
"OK",2022-01-12,50294
"OK",2022-01-19,77828
"OK",2022-01-26,78036
"OK",2022-02-02,52904
"OK",2022-02-09,16543
"OK",2022-02-16,10056
"OK",2022-02-23,6403
"OK",2022-03-02,5805
"OK",2022-03-09,1705
"OK",2022-03-16,2155
"OK",2022-03-23,2958
"OK",2022-03-30,1806
"OK",2022-04-06,1827
"OK",2022-04-13,2055
"OK",2022-04-20,1188
"OK",2022-04-27,1758
"OK",2022-05-04,1747
"OK",2022-05-11,1448
"OK",2022-05-18,2137
"OK",2022-05-25,2037
"OK",2022-06-01,2448
"OK",2022-06-08,3056
"OK",2022-06-15,3884
"OK",2022-06-22,4911
"OK",2022-06-29,5850
"OK",2022-07-06,7483
"OK",2022-07-13,9188
"OK",2022-07-20,10282
"OK",2022-07-27,11389
"OK",2022-08-03,12309
"OK",2022-08-10,11826
"OK",2022-08-17,12161
"OK",2022-08-24,9676
"OK",2022-08-31,9244
"OK",2022-09-07,10691
"OK",2022-09-14,9724
"OK",2022-09-21,6820
"OK",2022-09-28,5644
"OK",2022-10-05,4087
"OK",2022-10-12,3147
"OK",2022-10-19,2715
"OK",2022-10-26,3106
"OK",2022-11-02,2794
"OK",2022-11-09,2887
"OK",2022-11-16,3387
"OK",2022-11-23,3210
"OK",2022-11-30,2904
"OK",2022-12-07,5242
"OK",2022-12-14,6288
"OK",2022-12-21,5798
"OK",2022-12-28,6290
"OK",2023-01-04,5868
"OK",2023-01-11,5616
"OK",2023-01-18,5597
"OK",2023-01-25,4608
"OK",2023-02-01,4781
"OK",2023-02-08,4424
"OK",2023-02-15,3395
"OK",2023-02-22,3256
"OK",2023-03-01,2899
"OK",2023-03-08,2926
"OK",2023-03-15,3553
"OK",2023-03-22,2863
"OK",2023-03-29,0
"OK",2023-04-05,4716
"OK",2023-04-12,1808
"OK",2023-04-19,1592
"OK",2023-04-26,2246
"OK",2023-05-03,1240
"OK",2023-05-10,956
"OR",2020-01-22,0
"OR",2020-01-29,0
"OR",2020-02-05,0
"OR",2020-02-12,0
"OR",2020-02-19,0
"OR",2020-02-26,0
"OR",2020-03-04,3
"OR",2020-03-11,16
"OR",2020-03-18,56
"OR",2020-03-25,191
"OR",2020-04-01,469
"OR",2020-04-08,447
"OR",2020-04-15,482
"OR",2020-04-22,395
"OR",2020-04-29,387
"OR",2020-05-06,469
"OR",2020-05-13,498
"OR",2020-05-20,382
"OR",2020-05-27,241
"OR",2020-06-03,362
"OR",2020-06-10,664
"OR",2020-06-17,1158
"OR",2020-06-24,1224
"OR",2020-07-01,1487
"OR",2020-07-08,1879
"OR",2020-07-15,2271
"OR",2020-07-22,2310
"OR",2020-07-29,2327
"OR",2020-08-05,2258
"OR",2020-08-12,2042
"OR",2020-08-19,1849
"OR",2020-08-26,1699
"OR",2020-09-02,1508
"OR",2020-09-09,1395
"OR",2020-09-16,1380
"OR",2020-09-23,1654
"OR",2020-09-30,2005
"OR",2020-10-07,2126
"OR",2020-10-14,2527
"OR",2020-10-21,2284
"OR",2020-10-28,2783
"OR",2020-11-04,3821
"OR",2020-11-11,5721
"OR",2020-11-18,6899
"OR",2020-11-25,8834
"OR",2020-12-02,9657
"OR",2020-12-09,10127
"OR",2020-12-16,9334
"OR",2020-12-23,8350
"OR",2020-12-30,6289
"OR",2021-01-06,7963
"OR",2021-01-13,8886
"OR",2021-01-20,6034
"OR",2021-01-27,4920
"OR",2021-02-03,4542
"OR",2021-02-10,3870
"OR",2021-02-17,2782
"OR",2021-02-24,2801
"OR",2021-03-03,2230
"OR",2021-03-10,2003
"OR",2021-03-17,1997
"OR",2021-03-24,2095
"OR",2021-03-31,2629
"OR",2021-04-07,3116
"OR",2021-04-14,4078
"OR",2021-04-21,4928
"OR",2021-04-28,5782
"OR",2021-05-05,5501
"OR",2021-05-12,4597
"OR",2021-05-19,3773
"OR",2021-05-26,2997
"OR",2021-06-02,2210
"OR",2021-06-09,1939
"OR",2021-06-16,1765
"OR",2021-06-23,1635
"OR",2021-06-30,1308
"OR",2021-07-07,1123
"OR",2021-07-14,1552
"OR",2021-07-21,2413
"OR",2021-07-28,3960
"OR",2021-08-04,6858
"OR",2021-08-11,9846
"OR",2021-08-18,13473
"OR",2021-08-25,15298
"OR",2021-09-01,15923
"OR",2021-09-08,12891
"OR",2021-09-15,13582
"OR",2021-09-22,11547
"OR",2021-09-29,11077
"OR",2021-10-06,9947
"OR",2021-10-13,8353
"OR",2021-10-20,8192
"OR",2021-10-27,7884
"OR",2021-11-03,7257
"OR",2021-11-10,6556
"OR",2021-11-17,5469
"OR",2021-11-24,5643
"OR",2021-12-01,4712
"OR",2021-12-08,6065
"OR",2021-12-15,5066
"OR",2021-12-22,5921
